TEXT_ID,BUSINESS_ID,ATTR_ID,TEXT_VALUE
10058027,10008098,6,No
10058028,10008098,37,Yes
10058029,10008099,1,Yes
10058030,10008100,1,Yes
10058031,10008100,2,Yes
10058032,10008100,6,Yes
10058033,10008101,1,Yes
10058034,10008101,11,Yes
10058035,10008103,1,Yes
10058036,10008103,6,No
10058037,10008104,1,Yes
10058038,10008104,3,Beer and Wine
10058039,10008104,5,Casual
10058040,10008104,15,No
10058041,10008104,16,No
10058042,10008104,18,No
10058043,10008104,19,No
10058044,10008104,20,Yes
10058045,10008104,21,Yes
10058046,10008104,22,No
10058047,10008104,23,No
10058048,10008104,26,No
10058049,10008104,31,No
10058050,10008104,35,No
10058051,10008104,36,Yes
10058052,10008105,1,No
10058053,10008105,3,Full Bar
10058054,10008105,4,Divey
10058055,10008105,9,No
10058056,10008105,17,Yes
10058057,10008105,20,Yes
10058058,10008105,25,Yes
10058059,10008105,26,Yes
10058060,10008105,27,DJ
10058061,10008105,28,Loud
10058062,10008105,31,Yes
10058063,10008105,32,Lot
10058064,10008105,33,Outdoor
10058065,10008105,35,No
10058066,10008105,37,Yes
10058067,10008106,6,Yes
10058068,10008107,1,Yes
10058069,10008107,3,None
10058070,10008107,4,Casual
10058071,10008107,5,Casual
10058072,10008107,8,No
10058073,10008107,11,No
10058074,10008107,14,Yes
10058075,10008107,15,No
10058076,10008107,16,No
10058077,10008107,18,No
10058078,10008107,19,No
10058079,10008107,20,Yes
10058080,10008107,21,Yes
10058081,10008107,22,No
10058082,10008107,23,Yes
10058083,10008107,26,No
10058084,10008107,28,Quiet
10058085,10008107,31,Yes
10058086,10008107,32,Lot
10058087,10008107,34,Yes
10058088,10008107,35,No
10058089,10008107,36,No
10058090,10008107,37,Yes
10058091,10008107,38,No
10058092,10008108,1,Yes
10058093,10008108,2,Yes
10058094,10008108,6,Yes
10058095,10008108,32,Lot
10058096,10008108,37,Yes
10058097,10008109,1,Yes
10058098,10008109,3,None
10058099,10008109,5,Casual
10058100,10008109,11,No
10058101,10008109,15,No
10058102,10008109,16,No
10058103,10008109,18,No
10058104,10008109,19,No
10058105,10008109,20,Yes
10058106,10008109,21,Yes
10058107,10008109,22,No
10058108,10008109,23,Yes
10058109,10008109,26,No
10058110,10008109,28,Quiet
10058111,10008109,31,No
10058112,10008109,34,Yes
10058113,10008109,35,No
10058114,10008109,36,No
10058115,10008109,38,No
10058116,10008111,1,Yes
10058117,10008111,3,None
10058118,10008111,5,Casual
10058119,10008111,11,No
10058120,10008111,14,Yes
10058121,10008111,20,Yes
10058122,10008111,21,Yes
10058123,10008111,34,No
10058124,10008111,35,No
10058125,10008111,36,No
10058126,10008111,38,No
10058127,10008112,1,No
10058128,10008112,6,No
10058129,10008112,37,Yes
10058130,10008113,1,Yes
10058131,10008113,6,No
10058132,10008114,1,Yes
10058133,10008114,38,Free
10058134,10008115,1,Yes
10058135,10008116,1,Yes
10058136,10008116,3,Full Bar
10058137,10008116,5,Casual
10058138,10008116,8,No
10058139,10008116,11,No
10058140,10008116,15,No
10058141,10008116,16,No
10058142,10008116,18,No
10058143,10008116,19,No
10058144,10008116,20,Yes
10058145,10008116,21,Yes
10058146,10008116,22,Yes
10058147,10008116,23,No
10058148,10008116,26,Yes
10058149,10008116,28,Average
10058150,10008116,31,No
10058151,10008116,32,Lot
10058152,10008116,34,Yes
10058153,10008116,35,No
10058154,10008116,36,Yes
10058155,10008116,37,Yes
10058156,10008116,38,No
10058157,10008117,21,No
10058158,10008118,1,Yes
10058159,10008118,32,Lot
10058160,10008118,38,No
10058161,10008120,1,Yes
10058162,10008120,5,Casual
10058163,10008121,1,Yes
10058164,10008121,3,None
10058165,10008121,5,Casual
10058166,10008121,8,No
10058167,10008121,10,No
10058168,10008121,11,No
10058169,10008121,15,No
10058170,10008121,16,No
10058171,10008121,18,No
10058172,10008121,19,No
10058173,10008121,20,No
10058174,10008121,21,Yes
10058175,10008121,22,No
10058176,10008121,23,No
10058177,10008121,26,No
10058178,10008121,31,No
10058179,10008121,34,Yes
10058180,10008121,35,No
10058181,10008121,36,No
10058182,10008121,38,No
10058183,10008122,1,Yes
10058184,10008122,3,None
10058185,10008122,4,Casual
10058186,10008122,5,Casual
10058187,10008122,8,No
10058188,10008122,10,No
10058189,10008122,11,No
10058190,10008122,15,Yes
10058191,10008122,16,No
10058192,10008122,18,No
10058193,10008122,19,No
10058194,10008122,20,No
10058195,10008122,21,Yes
10058196,10008122,22,No
10058197,10008122,23,No
10058198,10008122,26,No
10058199,10008122,28,Very Loud
10058200,10008122,31,No
10058201,10008122,32,Lot
10058202,10008122,34,Yes
10058203,10008122,35,No
10058204,10008122,36,Yes
10058205,10008122,37,No
10058206,10008122,38,No
10058207,10008123,1,Yes
10058208,10008123,32,Lot
10058209,10008124,1,Yes
10058210,10008124,6,No
10058211,10008124,34,No
10058212,10008125,1,Yes
10058213,10008125,6,No
10058214,10008125,37,No
10058215,10008126,6,Yes
10058216,10008127,1,Yes
10058217,10008127,32,Lot
10058218,10008127,37,Yes
10058219,10008129,1,Yes
10058220,10008129,3,None
10058221,10008129,4,Casual
10058222,10008129,5,Casual
10058223,10008129,8,No
10058224,10008129,11,No
10058225,10008129,14,Yes
10058226,10008129,15,No
10058227,10008129,16,Yes
10058228,10008129,18,No
10058229,10008129,19,No
10058230,10008129,20,Yes
10058231,10008129,21,Yes
10058232,10008129,22,No
10058233,10008129,23,No
10058234,10008129,26,Yes
10058235,10008129,28,Quiet
10058236,10008129,31,No
10058237,10008129,34,Yes
10058238,10008129,35,No
10058239,10008129,36,No
10058240,10008129,38,Free
10058241,10008130,2,Yes
10058242,10008130,6,Yes
10058243,10008131,1,Yes
10058244,10008131,3,None
10058245,10008131,4,Casual
10058246,10008131,5,Casual
10058247,10008131,8,No
10058248,10008131,11,No
10058249,10008131,15,No
10058250,10008131,16,Yes
10058251,10008131,18,No
10058252,10008131,19,No
10058253,10008131,20,Yes
10058254,10008131,21,Yes
10058255,10008131,22,No
10058256,10008131,23,No
10058257,10008131,26,No
10058258,10008131,28,Loud
10058259,10008131,31,No
10058260,10008131,32,Lot
10058261,10008131,34,Yes
10058262,10008131,35,No
10058263,10008131,36,Yes
10058264,10008131,38,No
10058265,10008132,1,Yes
10058266,10008132,32,Lot
10058267,10008132,37,Yes
10058268,10008132,38,No
10058269,10008133,1,Yes
10058270,10008134,1,Yes
10058271,10008135,1,Yes
10058272,10008136,1,Yes
10058273,10008136,6,No
10058274,10008136,21,Yes
10058275,10008137,1,Yes
10058276,10008137,32,Lot
10058277,10008137,34,No
10058278,10008137,37,Yes
10058279,10008140,1,Yes
10058280,10008140,3,None
10058281,10008140,5,Casual
10058282,10008140,11,No
10058283,10008140,15,No
10058284,10008140,16,No
10058285,10008140,18,No
10058286,10008140,19,No
10058287,10008140,20,No
10058288,10008140,21,Yes
10058289,10008140,22,No
10058290,10008140,23,No
10058291,10008140,31,Yes
10058292,10008140,32,Street
10058293,10008140,34,Yes
10058294,10008140,35,No
10058295,10008140,36,No
10058296,10008140,37,Yes
10058297,10008141,6,Yes
10058298,10008142,1,Yes
10058299,10008142,13,No
10058300,10008144,1,Yes
10058301,10008144,32,Lot
10058302,10008144,34,Yes
10058303,10008145,1,No
10058304,10008145,6,Yes
10058305,10008146,1,Yes
10058306,10008146,34,Yes
10058307,10008147,1,Yes
10058308,10008147,6,Yes
10058309,10008148,1,Yes
10058310,10008148,6,No
10058311,10008148,37,Yes
10058312,10008149,1,Yes
10058313,10008150,1,Yes
10058314,10008150,3,Beer and Wine
10058315,10008150,4,Casual
10058316,10008150,5,Casual
10058317,10008150,8,No
10058318,10008150,11,No
10058319,10008150,15,No
10058320,10008150,16,No
10058321,10008150,18,No
10058322,10008150,19,No
10058323,10008150,20,Yes
10058324,10008150,21,Yes
10058325,10008150,22,No
10058326,10008150,23,Yes
10058327,10008150,26,No
10058328,10008150,28,Average
10058329,10008150,31,Yes
10058330,10008150,32,Lot
10058331,10008150,34,Yes
10058332,10008150,35,No
10058333,10008150,36,No
10058334,10008150,38,No
10058335,10008151,1,Yes
10058336,10008151,3,Full Bar
10058337,10008151,5,Casual
10058338,10008151,8,Yes
10058339,10008151,11,No
10058340,10008151,15,No
10058341,10008151,16,No
10058342,10008151,18,No
10058343,10008151,19,No
10058344,10008151,20,Yes
10058345,10008151,21,Yes
10058346,10008151,22,No
10058347,10008151,23,No
10058348,10008151,26,Yes
10058349,10008151,28,Quiet
10058350,10008151,31,Yes
10058351,10008151,32,Lot
10058352,10008151,34,Yes
10058353,10008151,35,Yes
10058354,10008151,36,Yes
10058355,10008151,37,Yes
10058356,10008151,38,Free
10058357,10008152,1,Yes
10058358,10008152,3,Full Bar
10058359,10008152,4,Casual
10058360,10008152,5,Casual
10058361,10008152,8,Yes
10058362,10008152,9,No
10058363,10008152,11,No
10058364,10008152,15,No
10058365,10008152,16,No
10058366,10008152,17,No
10058367,10008152,18,No
10058368,10008152,19,Yes
10058369,10008152,20,Yes
10058370,10008152,21,Yes
10058371,10008152,22,No
10058372,10008152,23,No
10058373,10008152,25,Yes
10058374,10008152,26,Yes
10058375,10008152,28,Average
10058376,10008152,31,Yes
10058377,10008152,32,Street
10058378,10008152,33,Outdoor
10058379,10008152,34,Yes
10058380,10008152,35,Yes
10058381,10008152,36,Yes
10058382,10008152,37,Yes
10058383,10008152,38,No
10058384,10008153,1,Yes
10058385,10008153,32,Lot
10058386,10008155,1,Yes
10058387,10008155,2,No
10058388,10008155,6,No
10058389,10008155,21,Yes
10058390,10008155,24,Asian
10058391,10008155,32,Lot
10058392,10008155,37,Yes
10058393,10008156,1,Yes
10058394,10008156,5,Casual
10058395,10008156,11,No
10058396,10008156,14,Yes
10058397,10008156,15,No
10058398,10008156,16,No
10058399,10008156,18,No
10058400,10008156,19,No
10058401,10008156,20,Yes
10058402,10008156,21,Yes
10058403,10008156,22,No
10058404,10008156,23,No
10058405,10008156,26,No
10058406,10008156,31,No
10058407,10008156,34,Yes
10058408,10008156,35,No
10058409,10008156,38,Free
10058410,10008157,1,Yes
10058411,10008157,6,No
10058412,10008157,21,Yes
10058413,10008157,32,Lot
10058414,10008157,37,Yes
10058415,10008158,6,Yes
10058416,10008159,1,Yes
10058417,10008159,3,Full Bar
10058418,10008159,4,Divey
10058419,10008159,5,Casual
10058420,10008159,11,No
10058421,10008159,15,No
10058422,10008159,16,No
10058423,10008159,17,Yes
10058424,10008159,18,No
10058425,10008159,19,No
10058426,10008159,20,Yes
10058427,10008159,21,Yes
10058428,10008159,22,No
10058429,10008159,23,No
10058430,10008159,25,Yes
10058431,10008159,26,Yes
10058432,10008159,28,Average
10058433,10008159,31,Yes
10058434,10008159,34,Yes
10058435,10008159,35,No
10058436,10008159,36,Yes
10058437,10008159,38,No
10058438,10008160,1,Yes
10058439,10008161,21,No
10058440,10008162,1,Yes
10058441,10008164,1,Yes
10058442,10008164,3,None
10058443,10008164,4,Casual
10058444,10008164,5,Casual
10058445,10008164,8,No
10058446,10008164,11,No
10058447,10008164,14,Yes
10058448,10008164,15,Yes
10058449,10008164,16,No
10058450,10008164,18,No
10058451,10008164,19,Yes
10058452,10008164,20,Yes
10058453,10008164,21,Yes
10058454,10008164,22,No
10058455,10008164,23,Yes
10058456,10008164,26,Yes
10058457,10008164,28,Average
10058458,10008164,31,Yes
10058459,10008164,32,Lot
10058460,10008164,34,Yes
10058461,10008164,35,No
10058462,10008164,36,No
10058463,10008164,37,Yes
10058464,10008164,38,Free
10058465,10008165,1,Yes
10058466,10008166,1,Yes
10058467,10008167,1,Yes
10058468,10008167,6,No
10058469,10008168,1,Yes
10058470,10008168,3,Full Bar
10058471,10008168,4,Casual
10058472,10008168,5,Casual
10058473,10008168,8,Yes
10058474,10008168,11,No
10058475,10008168,15,No
10058476,10008168,16,No
10058477,10008168,17,No
10058478,10008168,18,No
10058479,10008168,19,Yes
10058480,10008168,20,Yes
10058481,10008168,21,Yes
10058482,10008168,22,No
10058483,10008168,23,No
10058484,10008168,25,Yes
10058485,10008168,26,Yes
10058486,10008168,28,Average
10058487,10008168,31,No
10058488,10008168,32,Lot
10058489,10008168,33,No
10058490,10008168,34,Yes
10058491,10008168,35,No
10058492,10008168,36,Yes
10058493,10008168,37,Yes
10058494,10008168,38,Free
10058495,10008169,1,Yes
10058496,10008170,1,Yes
10058497,10008170,32,Lot
10058498,10008170,37,Yes
10058499,10008171,1,Yes
10058500,10008171,5,Casual
10058501,10008171,11,No
10058502,10008171,14,Yes
10058503,10008171,15,No
10058504,10008171,16,No
10058505,10008171,18,No
10058506,10008171,19,No
10058507,10008171,20,Yes
10058508,10008171,21,No
10058509,10008171,22,No
10058510,10008171,23,No
10058511,10008171,26,No
10058512,10008171,34,No
10058513,10008171,35,No
10058514,10008172,1,Yes
10058515,10008172,6,No
10058516,10008172,32,Lot
10058517,10008173,1,Yes
10058518,10008175,1,Yes
10058519,10008175,3,None
10058520,10008175,5,Casual
10058521,10008175,8,Yes
10058522,10008175,11,Yes
10058523,10008175,14,No
10058524,10008175,15,No
10058525,10008175,16,No
10058526,10008175,18,No
10058527,10008175,19,No
10058528,10008175,20,Yes
10058529,10008175,21,Yes
10058530,10008175,22,No
10058531,10008175,23,No
10058532,10008175,26,No
10058533,10008175,28,Average
10058534,10008175,31,No
10058535,10008175,34,Yes
10058536,10008175,35,No
10058537,10008175,36,No
10058538,10008175,37,Yes
10058539,10008175,38,No
10058540,10008176,1,Yes
10058541,10008176,3,None
10058542,10008176,5,Casual
10058543,10008176,8,No
10058544,10008176,11,No
10058545,10008176,14,Yes
10058546,10008176,15,No
10058547,10008176,16,No
10058548,10008176,18,No
10058549,10008176,19,No
10058550,10008176,20,Yes
10058551,10008176,21,Yes
10058552,10008176,22,No
10058553,10008176,23,No
10058554,10008176,26,Yes
10058555,10008176,28,Very Loud
10058556,10008176,31,No
10058557,10008176,34,Yes
10058558,10008176,35,No
10058559,10008176,36,No
10058560,10008176,38,Free
10058561,10008177,1,Yes
10058562,10008177,3,Full Bar
10058563,10008177,4,Casual
10058564,10008177,5,Casual
10058565,10008177,8,Yes
10058566,10008177,11,No
10058567,10008177,15,No
10058568,10008177,16,No
10058569,10008177,18,No
10058570,10008177,19,Yes
10058571,10008177,20,Yes
10058572,10008177,21,Yes
10058573,10008177,22,No
10058574,10008177,23,No
10058575,10008177,26,Yes
10058576,10008177,28,Average
10058577,10008177,31,No
10058578,10008177,32,Lot
10058579,10008177,34,Yes
10058580,10008177,35,Yes
10058581,10008177,36,Yes
10058582,10008177,37,Yes
10058583,10008177,38,No
10058584,10008178,1,Yes
10058585,10008178,3,None
10058586,10008178,5,Casual
10058587,10008178,8,No
10058588,10008178,11,No
10058589,10008178,14,Yes
10058590,10008178,15,No
10058591,10008178,16,Yes
10058592,10008178,18,No
10058593,10008178,19,No
10058594,10008178,20,Yes
10058595,10008178,21,Yes
10058596,10008178,22,No
10058597,10008178,23,No
10058598,10008178,26,No
10058599,10008178,28,Average
10058600,10008178,31,No
10058601,10008178,34,Yes
10058602,10008178,35,No
10058603,10008178,36,No
10058604,10008179,1,Yes
10058605,10008179,6,No
10058606,10008179,32,Lot
10058607,10008180,1,Yes
10058608,10008180,3,Beer and Wine
10058609,10008180,4,Casual
10058610,10008180,5,Casual
10058611,10008180,8,No
10058612,10008180,11,No
10058613,10008180,15,No
10058614,10008180,16,No
10058615,10008180,18,No
10058616,10008180,19,Yes
10058617,10008180,20,Yes
10058618,10008180,21,Yes
10058619,10008180,22,No
10058620,10008180,23,No
10058621,10008180,26,Yes
10058622,10008180,28,Average
10058623,10008180,31,No
10058624,10008180,32,Lot
10058625,10008180,34,Yes
10058626,10008180,35,No
10058627,10008180,36,Yes
10058628,10008180,37,Yes
10058629,10008180,38,No
10058630,10008181,1,Yes
10058631,10008181,5,Casual
10058632,10008181,11,No
10058633,10008181,20,Yes
10058634,10008181,21,No
10058635,10008181,28,Quiet
10058636,10008181,31,No
10058637,10008181,34,No
10058638,10008181,35,No
10058639,10008181,38,No
10058640,10008182,1,Yes
10058641,10008186,1,Yes
10058642,10008188,1,Yes
10058643,10008188,6,No
10058644,10008189,1,Yes
10058645,10008189,3,None
10058646,10008189,4,Casual
10058647,10008189,5,Casual
10058648,10008189,8,No
10058649,10008189,11,No
10058650,10008189,15,No
10058651,10008189,16,No
10058652,10008189,18,No
10058653,10008189,19,No
10058654,10008189,20,Yes
10058655,10008189,21,Yes
10058656,10008189,22,Yes
10058657,10008189,23,No
10058658,10008189,26,No
10058659,10008189,28,Average
10058660,10008189,31,Yes
10058661,10008189,32,Lot
10058662,10008189,34,Yes
10058663,10008189,35,No
10058664,10008189,36,No
10058665,10008189,38,No
10058666,10008190,1,Yes
10058667,10008190,3,None
10058668,10008190,4,Casual
10058669,10008190,5,Casual
10058670,10008190,8,No
10058671,10008190,11,No
10058672,10008190,15,Yes
10058673,10008190,16,No
10058674,10008190,18,No
10058675,10008190,19,No
10058676,10008190,20,Yes
10058677,10008190,21,Yes
10058678,10008190,22,No
10058679,10008190,23,No
10058680,10008190,26,No
10058681,10008190,28,Average
10058682,10008190,31,No
10058683,10008190,32,Lot
10058684,10008190,34,Yes
10058685,10008190,35,No
10058686,10008190,36,Yes
10058687,10008190,38,No
10058688,10008191,1,Yes
10058689,10008193,1,Yes
10058690,10008193,3,None
10058691,10008193,5,Casual
10058692,10008193,11,Yes
10058693,10008193,15,No
10058694,10008193,16,No
10058695,10008193,18,No
10058696,10008193,19,No
10058697,10008193,20,No
10058698,10008193,21,No
10058699,10008193,22,No
10058700,10008193,23,No
10058701,10008193,26,No
10058702,10008193,28,Loud
10058703,10008193,31,No
10058704,10008193,34,Yes
10058705,10008193,35,No
10058706,10008193,36,No
10058707,10008193,38,No
10058708,10008194,1,Yes
10058709,10008194,6,No
10058710,10008195,1,Yes
10058711,10008195,3,None
10058712,10008195,4,Casual
10058713,10008195,5,Casual
10058714,10008195,8,No
10058715,10008195,11,No
10058716,10008195,15,No
10058717,10008195,16,No
10058718,10008195,18,No
10058719,10008195,19,No
10058720,10008195,20,Yes
10058721,10008195,21,Yes
10058722,10008195,22,No
10058723,10008195,23,Yes
10058724,10008195,26,No
10058725,10008195,28,Average
10058726,10008195,31,Yes
10058727,10008195,34,Yes
10058728,10008195,35,No
10058729,10008195,36,No
10058730,10008195,37,Yes
10058731,10008195,38,No
10058732,10008197,1,Yes
10058733,10008198,1,Yes
10058734,10008198,3,None
10058735,10008198,4,Casual
10058736,10008198,5,Casual
10058737,10008198,8,Yes
10058738,10008198,11,No
10058739,10008198,15,Yes
10058740,10008198,16,No
10058741,10008198,18,No
10058742,10008198,19,No
10058743,10008198,20,Yes
10058744,10008198,21,Yes
10058745,10008198,22,No
10058746,10008198,23,No
10058747,10008198,26,Yes
10058748,10008198,28,Quiet
10058749,10008198,31,Yes
10058750,10008198,32,Lot
10058751,10008198,34,Yes
10058752,10008198,35,No
10058753,10008198,36,No
10058754,10008198,37,Yes
10058755,10008198,38,No
10058756,10008199,1,Yes
10058757,10008199,3,Full Bar
10058758,10008199,4,Casual
10058759,10008199,5,Casual
10058760,10008199,8,No
10058761,10008199,11,No
10058762,10008199,15,No
10058763,10008199,16,No
10058764,10008199,18,No
10058765,10008199,19,Yes
10058766,10008199,20,Yes
10058767,10008199,21,Yes
10058768,10008199,22,No
10058769,10008199,23,Yes
10058770,10008199,26,Yes
10058771,10008199,28,Average
10058772,10008199,31,No
10058773,10008199,32,Lot
10058774,10008199,34,Yes
10058775,10008199,35,Yes
10058776,10008199,36,Yes
10058777,10008199,37,Yes
10058778,10008199,38,No
10058779,10008200,1,Yes
10058780,10008200,3,Beer and Wine
10058781,10008200,5,Casual
10058782,10008200,11,No
10058783,10008200,15,No
10058784,10008200,16,No
10058785,10008200,18,No
10058786,10008200,19,Yes
10058787,10008200,20,Yes
10058788,10008200,21,Yes
10058789,10008200,22,No
10058790,10008200,23,Yes
10058791,10008200,31,Yes
10058792,10008200,32,Lot
10058793,10008200,34,Yes
10058794,10008200,35,No
10058795,10008200,36,No
10058796,10008200,37,Yes
10058797,10008201,21,Yes
10058798,10008202,1,No
10058799,10008202,6,No
10058800,10008203,1,Yes
10058801,10008203,13,Yes
10058802,10008203,38,Free
10058803,10008204,1,Yes
10058804,10008204,5,Casual
10058805,10008204,11,No
10058806,10008204,20,Yes
10058807,10008204,21,No
10058808,10008204,31,No
10058809,10008204,34,Yes
10058810,10008204,35,No
10058811,10008204,36,No
10058812,10008205,1,Yes
10058813,10008205,34,Yes
10058814,10008205,37,Yes
10058815,10008205,38,No
10058816,10008206,1,Yes
10058817,10008207,1,Yes
10058818,10008207,3,Beer and Wine
10058819,10008207,4,Casual
10058820,10008207,5,Casual
10058821,10008207,8,No
10058822,10008207,11,No
10058823,10008207,15,No
10058824,10008207,16,No
10058825,10008207,18,No
10058826,10008207,19,No
10058827,10008207,20,Yes
10058828,10008207,21,Yes
10058829,10008207,22,No
10058830,10008207,23,Yes
10058831,10008207,26,Yes
10058832,10008207,28,Very Loud
10058833,10008207,31,No
10058834,10008207,34,Yes
10058835,10008207,35,Yes
10058836,10008207,36,No
10058837,10008207,38,Free
10058838,10008208,1,Yes
10058839,10008208,6,No
10058840,10008208,21,No
10058841,10008209,1,Yes
10058842,10008209,8,Yes
10058843,10008209,11,No
10058844,10008209,20,No
10058845,10008209,34,Yes
10058846,10008210,1,Yes
10058847,10008212,1,Yes
10058848,10008212,38,Free
10058849,10008213,1,Yes
10058850,10008213,11,No
10058851,10008213,32,Lot
10058852,10008213,34,Yes
10058853,10008213,37,Yes
10058854,10008214,1,Yes
10058855,10008216,1,Yes
10058856,10008216,3,None
10058857,10008216,5,Casual
10058858,10008216,11,No
10058859,10008216,14,Yes
10058860,10008216,15,No
10058861,10008216,16,No
10058862,10008216,18,No
10058863,10008216,19,No
10058864,10008216,20,Yes
10058865,10008216,21,Yes
10058866,10008216,22,No
10058867,10008216,23,No
10058868,10008216,26,No
10058869,10008216,31,No
10058870,10008216,34,Yes
10058871,10008216,35,No
10058872,10008217,1,Yes
10058873,10008217,3,Full Bar
10058874,10008217,9,No
10058875,10008217,17,No
10058876,10008217,20,Yes
10058877,10008217,25,No
10058878,10008217,26,Yes
10058879,10008217,28,Average
10058880,10008217,31,No
10058881,10008219,1,No
10058882,10008219,38,Free
10058883,10008220,1,Yes
10058884,10008223,1,Yes
10058885,10008224,1,Yes
10058886,10008224,3,Beer and Wine
10058887,10008224,4,Casual
10058888,10008224,5,Casual
10058889,10008224,8,Yes
10058890,10008224,11,Yes
10058891,10008224,15,No
10058892,10008224,16,No
10058893,10008224,18,No
10058894,10008224,19,Yes
10058895,10008224,20,Yes
10058896,10008224,21,Yes
10058897,10008224,22,No
10058898,10008224,23,No
10058899,10008224,26,Yes
10058900,10008224,28,Average
10058901,10008224,31,Yes
10058902,10008224,32,Lot
10058903,10008224,34,Yes
10058904,10008224,35,Yes
10058905,10008224,36,Yes
10058906,10008224,37,Yes
10058907,10008224,38,Free
10058908,10008225,1,Yes
10058909,10008225,32,Lot
10058910,10008226,1,Yes
10058911,10008227,1,Yes
10058912,10008227,26,Yes
10058913,10008227,31,Yes
10058914,10008228,21,No
10058915,10008229,1,Yes
10058916,10008230,1,Yes
10058917,10008230,31,Yes
10058918,10008230,32,Lot
10058919,10008230,34,Yes
10058920,10008230,37,Yes
10058921,10008230,38,Free
10058922,10008231,1,Yes
10058923,10008231,3,None
10058924,10008231,4,Casual
10058925,10008231,5,Casual
10058926,10008231,8,Yes
10058927,10008231,11,No
10058928,10008231,14,Yes
10058929,10008231,15,No
10058930,10008231,16,No
10058931,10008231,18,No
10058932,10008231,19,No
10058933,10008231,20,Yes
10058934,10008231,21,Yes
10058935,10008231,22,No
10058936,10008231,23,Yes
10058937,10008231,26,No
10058938,10008231,28,Average
10058939,10008231,31,Yes
10058940,10008231,32,Lot
10058941,10008231,34,Yes
10058942,10008231,35,No
10058943,10008231,36,No
10058944,10008231,37,Yes
10058945,10008231,38,Free
10058946,10008232,1,Yes
10058947,10008232,32,Lot
10058948,10008233,2,Yes
10058949,10008233,6,No
10058950,10008235,1,Yes
10058951,10008235,3,None
10058952,10008235,5,Casual
10058953,10008235,8,Yes
10058954,10008235,11,Yes
10058955,10008235,15,No
10058956,10008235,16,No
10058957,10008235,18,No
10058958,10008235,19,No
10058959,10008235,20,Yes
10058960,10008235,21,Yes
10058961,10008235,22,No
10058962,10008235,23,No
10058963,10008235,26,No
10058964,10008235,28,Quiet
10058965,10008235,31,No
10058966,10008235,34,Yes
10058967,10008235,35,No
10058968,10008235,36,No
10058969,10008235,37,Yes
10058970,10008235,38,No
10058971,10008236,1,Yes
10058972,10008236,32,Lot
10058973,10008236,37,Yes
10058974,10008237,1,Yes
10058975,10008237,32,Lot
10058976,10008237,34,Yes
10058977,10008237,37,Yes
10058978,10008239,1,Yes
10058979,10008239,6,Yes
10058980,10008240,1,Yes
10058981,10008240,32,Lot
10058982,10008240,34,Yes
10058983,10008240,37,Yes
10058984,10008241,1,Yes
10058985,10008241,6,Yes
10058986,10008243,1,Yes
10058987,10008243,29,No
10058988,10008244,1,Yes
10058989,10008245,1,Yes
10058990,10008245,32,Lot
10058991,10008246,1,Yes
10058992,10008247,1,Yes
10058993,10008247,3,None
10058994,10008247,5,Casual
10058995,10008247,11,Yes
10058996,10008247,15,No
10058997,10008247,16,No
10058998,10008247,18,No
10058999,10008247,19,No
10059000,10008247,20,Yes
10059001,10008247,21,Yes
10059002,10008247,22,No
10059003,10008247,23,Yes
10059004,10008247,26,Yes
10059005,10008247,28,Quiet
10059006,10008247,31,No
10059007,10008247,34,Yes
10059008,10008247,35,No
10059009,10008247,36,Yes
10059010,10008247,37,Yes
10059011,10008249,1,Yes
10059012,10008249,6,No
10059013,10008249,32,Lot
10059014,10008250,1,Yes
10059015,10008250,11,No
10059016,10008250,32,Lot
10059017,10008250,37,Yes
10059018,10008251,1,Yes
10059019,10008251,32,Lot
10059020,10008251,37,Yes
10059021,10008252,1,No
10059022,10008252,6,No
10059023,10008253,1,Yes
10059024,10008255,1,Yes
10059025,10008256,1,Yes
10059026,10008257,1,Yes
10059027,10008257,3,Full Bar
10059028,10008257,5,Casual
10059029,10008257,8,No
10059030,10008257,9,No
10059031,10008257,11,No
10059032,10008257,15,No
10059033,10008257,16,No
10059034,10008257,17,Yes
10059035,10008257,18,No
10059036,10008257,19,No
10059037,10008257,20,Yes
10059038,10008257,21,No
10059039,10008257,22,No
10059040,10008257,23,No
10059041,10008257,25,Yes
10059042,10008257,26,Yes
10059043,10008257,27,DJ
10059044,10008257,28,Loud
10059045,10008257,31,No
10059046,10008257,33,Outdoor
10059047,10008257,34,Yes
10059048,10008257,35,No
10059049,10008257,36,Yes
10059050,10008258,1,Yes
10059051,10008258,3,None
10059052,10008258,8,Yes
10059053,10008258,11,No
10059054,10008258,15,No
10059055,10008258,16,No
10059056,10008258,18,No
10059057,10008258,19,No
10059058,10008258,20,No
10059059,10008258,21,Yes
10059060,10008258,22,No
10059061,10008258,23,No
10059062,10008258,26,No
10059063,10008258,31,No
10059064,10008258,34,Yes
10059065,10008258,35,No
10059066,10008259,1,Yes
10059067,10008260,1,Yes
10059068,10008260,3,Full Bar
10059069,10008260,4,Divey
10059070,10008260,5,Casual
10059071,10008260,11,No
10059072,10008260,15,No
10059073,10008260,16,No
10059074,10008260,18,No
10059075,10008260,19,No
10059076,10008260,20,Yes
10059077,10008260,21,Yes
10059078,10008260,22,No
10059079,10008260,23,Yes
10059080,10008260,26,Yes
10059081,10008260,28,Average
10059082,10008260,31,No
10059083,10008260,32,Lot
10059084,10008260,34,Yes
10059085,10008260,35,No
10059086,10008260,36,Yes
10059087,10008260,37,Yes
